group,count,TP,TN,FP,FN,TPR,FPR,FNR,SelectionRate
2,4237,410,3073,618,136,0.7509157509157509,0.16743429964779194,0.2490842490842491,0.24262449846589568
3,3210,311,2363,422,114,0.731764705882353,0.15152603231597844,0.26823529411764707,0.22834890965732088
1,2012,195,1431,309,77,0.7169117647058824,0.17758620689655172,0.28308823529411764,0.2504970178926441
4,1813,149,1400,225,39,0.7925531914893617,0.13846153846153847,0.2074468085106383,0.20628792057363485
5,908,57,728,106,17,0.7702702702702703,0.12709832134292565,0.22972972972972974,0.17951541850220265
0,557,37,416,92,12,0.7551020408163265,0.18110236220472442,0.24489795918367346,0.23159784560143626
6,279,4,244,29,2,0.6666666666666666,0.10622710622710622,0.3333333333333333,0.11827956989247312
