group,count,TP,TN,FP,FN,TPR,FPR,FNR,SelectionRate
2,4237,410,3065,626,136,0.7509157509157509,0.16960173394743971,0.2490842490842491,0.24451262685862638
3,3210,307,2374,411,118,0.7223529411764706,0.14757630161579893,0.2776470588235294,0.2236760124610592
1,2012,194,1455,285,78,0.7132352941176471,0.16379310344827586,0.2867647058823529,0.23807157057654074
4,1813,135,1432,193,53,0.7180851063829787,0.11876923076923077,0.28191489361702127,0.18091560948703805
5,908,52,772,62,22,0.7027027027027027,0.07434052757793765,0.2972972972972973,0.12555066079295155
0,557,29,444,64,20,0.5918367346938775,0.12598425196850394,0.40816326530612246,0.16696588868940754
6,279,4,265,8,2,0.6666666666666666,0.029304029304029304,0.3333333333333333,0.043010752688172046
