group,count,TP,TN,FP,FN,TPR,FPR,FNR,SelectionRate
2,4237,416,3081,610,130,0.7619047619047619,0.16526686534814414,0.23809523809523808,0.242152466367713
3,3210,309,2380,405,116,0.7270588235294118,0.14542190305206462,0.27294117647058824,0.22242990654205608
1,2012,190,1428,312,82,0.6985294117647058,0.1793103448275862,0.3014705882352941,0.24950298210735586
4,1813,149,1416,209,39,0.7925531914893617,0.1286153846153846,0.2074468085106383,0.19746276889134032
5,908,56,742,92,18,0.7567567567567568,0.11031175059952038,0.24324324324324326,0.16299559471365638
0,557,30,424,84,19,0.6122448979591837,0.16535433070866143,0.3877551020408163,0.20466786355475763
6,279,4,249,24,2,0.6666666666666666,0.08791208791208792,0.3333333333333333,0.1003584229390681
